date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:54	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:54:55%20GMT	https://lebronconstruction.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/fonts/glyphicons-halflings-regular.ttf	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:54:55	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:54:55%20GMT	https://lebronconstruction.com/fonts/glyphicons-halflings-regular.svg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/fonts/glyphicons-halflings-regular.svg	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:54:55	1582/1582	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/default_images/xfour_lines_40x19.png.pagespeed.ic.q6r7pHeOkJ.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/default_images/xfour_lines_40x19.png.pagespeed.ic.q6r7pHeOkJ.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:54:57	55605/55605	---M--	200	added ('OK')	image/gif	etag:W/%220%22	https://lebronconstruction.com/imageserver/images/spinner2.gif.pagespeed.ce.ed7tYwYoa5.gif	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/images/spinner2.gif.pagespeed.ce.ed7tYwYoa5.gif	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:54:59	16287/16287	---M--	200	added ('OK')	image/gif	etag:W/%220%22	https://lebronconstruction.com/imageserver/GlobalMedia/Icons/loading.gif.pagespeed.ce.3IDoOg9TYq.gif	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/GlobalMedia/Icons/loading.gif.pagespeed.ce.3IDoOg9TYq.gif	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:00	656/656	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/GlobalMedia/Icons/xdeleteIcon.png.pagespeed.ic.bGfWQRsewR.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/GlobalMedia/Icons/xdeleteIcon.png.pagespeed.ic.bGfWQRsewR.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:01	1183/1183	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/GlobalMedia/Icons/xcheckmark.png.pagespeed.ic.8DXLRpAEIC.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/GlobalMedia/Icons/xcheckmark.png.pagespeed.ic.8DXLRpAEIC.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:01	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:02%20GMT	https://lebronconstruction.com/imageserver/confirm/ie.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/confirm/ie.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:02	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:02%20GMT	https://lebronconstruction.com/imageserver/confirm/body_bg.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/confirm/body_bg.jpg	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:02	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:03%20GMT	https://lebronconstruction.com/imageserver/confirm/header_bg.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/confirm/header_bg.jpg	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:03	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:03%20GMT	https://lebronconstruction.com/imageserver/confirm/buttons.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/confirm/buttons.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:03	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:04%20GMT	https://lebronconstruction.com/imageserver/confirm/buttons.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/confirm/buttons.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:04	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:04%20GMT	https://lebronconstruction.com/css/images/layers.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/images/layers.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:04	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:05%20GMT	https://lebronconstruction.com/css/images/layers-2x.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/images/layers-2x.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:05	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:05%20GMT	https://lebronconstruction.com/images/pattern.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/images/pattern.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:05	1883/1883	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/styles/xcaptchaShapesWhite.png.pagespeed.ic.zI5t026kqk.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/styles/xcaptchaShapesWhite.png.pagespeed.ic.zI5t026kqk.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:07	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:08%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/shadow.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/shadow.18e.delayed	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:08	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:08%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/nav.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/nav.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:08	79/79	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:09%20GMT	https://lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/options.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/moduleImages/megaslider/options.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:10	41087/41087	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Textures/xegg-shell.png.pagespeed.ic.xv8vMTxtoe.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/xegg-shell.png.pagespeed.ic.xv8vMTxtoe.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:14	115/115	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Textures/xdiagBG.png.pagespeed.ic.ArqGsMAjaW.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/xdiagBG.png.pagespeed.ic.ArqGsMAjaW.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:14	248255/248255	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/Textures/xwhite-wall.png.pagespeed.ic.F97UJHUv32.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/xwhite-wall.png.pagespeed.ic.F97UJHUv32.png	(from https://lebronconstruction.com/css/A.bootstrap.css+fontawesome.css+animate.css+stylesheet-1722871951.css,Mcc.PvoMPGMn16.css.pagespeed.cf.XJQtvYHWPD.css)
12:55:15	41477/41477	---M--	200	added ('OK')	image/jpeg	etag:%22a205-56e9ba1cb6140%22	https://lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/KitchenRemodelingHeader.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/KitchenRemodelingHeader.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:16	19001/19001	---M--	200	added ('OK')	image/jpeg	etag:%224a39-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/kitchenremodeling.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/kitchenremodeling.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:18	7900/7900	---M--	200	added ('OK')	image/jpeg	etag:%221edc-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-2.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-2.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:19	36441/36441	---M--	200	added ('OK')	image/jpeg	etag:%228e59-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-2.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-2.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:20	8443/8443	---M--	200	added ('OK')	image/jpeg	etag:%2220fb-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-3.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-3.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:20	34344/34344	---M--	200	added ('OK')	image/jpeg	etag:%228628-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-3.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-3.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:21	24857/24857	---M--	200	added ('OK')	image/jpeg	etag:%226119-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-4.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-4.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:21	7074/7074	---M--	200	added ('OK')	image/jpeg	etag:%221ba2-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-4.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-4.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:22	24526/24526	---M--	200	added ('OK')	image/jpeg	etag:%225fce-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-5.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-5.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:22	8634/8634	---M--	200	added ('OK')	image/jpeg	etag:%2221ba-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-5.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-5.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:23	25508/25508	---M--	200	added ('OK')	image/jpeg	etag:%2263a4-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-6.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-6.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:23	6692/6692	---M--	200	added ('OK')	image/jpeg	etag:%221a24-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-6.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-6.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	25364/25364	---M--	200	added ('OK')	image/jpeg	etag:%226314-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-7.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/KR-7.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.1a2.delayed	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.1a3.delayed	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.1a4.delayed	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	6561/6561	---M--	200	added ('OK')	image/jpeg	etag:%2219a1-55874b6731800%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-7.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Renovations/thumbs/KR-7.jpg	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:24	339/339	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:25%20GMT	https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.htm	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:25	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:25%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:25	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:26%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:26	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:55:26%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Kitchen-Remodeling)
12:55:27	46338/46338	---M--	200	added ('OK')	image/jpeg	etag:%22b502-56e9ba18e5840%22	https://lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/BathroomHeader.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/YWPGALLERY/Remodeling/BathroomHeader.jpg	(from https://lebronconstruction.com/Bathroom-Remodeling)
12:55:27	17510/17510	---M--	200	added ('OK')	image/jpeg	etag:%224466-55874b6360f00%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Bathrooms/New/bathroom_design1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Bathrooms/New/bathroom_design1.jpg	(from https://lebronconstruction.com/Bathroom-Remodeling)
12:55:31	6901/6901	---M--	200	added ('OK')	image/jpeg	etag:%221af5-55874b6360f00%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Bathrooms/New/thumbs/bathroom_design1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Remodeling/Bathrooms/New/thumbs/bathroom_design1.jpg	(from https://lebronconstruction.com/Bathroom-Remodeling)
